injection_id,tic,split,label,label_source,signal_family,period_d,t0_bjd,duration_min,depth,n_good_in_transit,h5_group
inj_000376,1551718820,train,planet_like,injection,short_deep,0.16120285797777023,2459837.8903919836,19.49336991093424,0.06483836930869197,983,/injections/inj_000376
inj_000377,1551508211,train,planet_like,injection,roche_boundary,0.2530392674219872,2459828.5926053156,10.60391187651382,0.27876486470944545,334,/injections/inj_000377
inj_000378,1551655330,train,planet_like,injection,wd1856_like,0.9424303481081534,2459837.490684933,6.852541768901977,0.4539383286524508,57,/injections/inj_000378
inj_000379,1201089311,train,planet_like,injection,short_deep,0.4307696726470559,2459843.924283578,10.477307655082576,0.46759104392317896,189,/injections/inj_000379
inj_000380,1551292772,train,planet_like,injection,roche_boundary,0.18212944991356,2459848.7444034866,9.527972846441802,0.0298163669102518,425,/injections/inj_000380
inj_000381,1551515049,train,planet_like,injection,wd1856_like,1.767818744276592,2459847.580390998,11.288365390033753,0.4255729286716836,55,/injections/inj_000381
inj_000382,1551496117,validation,planet_like,injection,short_deep,1.3627654761371795,2459850.9382466446,15.947377789378942,0.317156481479166,85,/injections/inj_000382
inj_000383,1551237594,train,planet_like,injection,roche_boundary,0.25474012953231856,2459847.541215239,11.51180783302689,0.03549026106423765,357,/injections/inj_000383
inj_000384,611160627,train,planet_like,injection,wd1856_like,1.4214799926041999,2459834.5698222714,10.902706968582464,0.42573493902156867,61,/injections/inj_000384
inj_000385,1551628715,validation,planet_like,injection,short_deep,1.4225240114261142,2459828.948766317,17.20828027765424,0.3282706357385403,87,/injections/inj_000385
inj_000386,160312442,train,planet_like,injection,roche_boundary,0.2255155403564264,2459835.157288966,3.1762049760838442,0.28618833677900923,111,/injections/inj_000386
inj_000387,1551661155,train,planet_like,injection,wd1856_like,1.383654145693897,2459839.217841422,4.075358268603212,0.3134834022361358,26,/injections/inj_000387
inj_000388,1551424964,train,planet_like,injection,short_deep,0.45149467695352274,2459845.28241817,10.935978785917287,0.07491098120874391,201,/injections/inj_000388
inj_000389,1551342756,validation,planet_like,injection,roche_boundary,0.27063000729548614,2459843.4399758484,8.102149821915942,0.060832554669271705,244,/injections/inj_000389
inj_000390,1551473425,train,planet_like,injection,wd1856_like,1.2357140625029739,2459839.680579229,8.667311827025202,0.485091399337645,57,/injections/inj_000390
inj_000391,1551428692,train,planet_like,injection,short_deep,1.131047031567296,2459840.476007082,9.97929023161737,0.4236709102816635,72,/injections/inj_000391
inj_000392,1551730573,validation,planet_like,injection,roche_boundary,0.23991886988668357,2459833.283980411,9.86066155128145,0.20860665972433864,335,/injections/inj_000392
inj_000393,188908034,train,planet_like,injection,wd1856_like,1.4951662152179552,2459847.7252891115,8.830201975288546,0.26665277471079973,52,/injections/inj_000393
inj_000394,1551655330,train,planet_like,injection,short_deep,0.24283285638311694,2459833.3961773645,19.26699448878113,0.25940062206566916,658,/injections/inj_000394
inj_000395,154299618,train,planet_like,injection,roche_boundary,0.29365592237679766,2459847.6559467195,8.801261298295252,0.17888394313597036,225,/injections/inj_000395
inj_000396,1551451420,test,planet_like,injection,wd1856_like,1.5325234695815941,2459835.590968717,8.65717951032789,0.4838645386688619,43,/injections/inj_000396
inj_000397,1551400797,train,planet_like,injection,short_deep,0.1705205140016239,2459841.5553597715,18.360985655386173,0.061840653625649646,906,/injections/inj_000397
inj_000398,1551348116,train,planet_like,injection,roche_boundary,0.3256836702345813,2459840.7393316096,9.065779042365007,0.05543865158985295,228,/injections/inj_000398
inj_000399,162038177,test,planet_like,injection,wd1856_like,0.8226348954290075,2459847.3693987783,8.97574384288023,0.17510163688447683,85,/injections/inj_000399
inj_000400,1551560600,train,planet_like,injection,short_deep,0.23513637308647906,2459833.6946339854,3.795093033846685,0.12346656910261748,129,/injections/inj_000400
inj_000401,1201237102,train,planet_like,injection,roche_boundary,0.2745022720498136,2459829.446860858,11.313167767595075,0.2641983024030948,302,/injections/inj_000401
inj_000402,1551713364,validation,planet_like,injection,wd1856_like,2.4229189355617335,2459829.92614637,10.323616550420226,0.23303330304329778,34,/injections/inj_000402
inj_000403,129449434,train,planet_like,injection,short_deep,0.977311478497349,2459852.203260856,3.0109474688232103,0.3966662853536709,22,/injections/inj_000403
inj_000404,1551337402,validation,planet_like,injection,roche_boundary,0.2945633551059137,2459839.4519787114,7.984219335249708,0.11036461083937758,222,/injections/inj_000404
inj_000405,1551409495,train,planet_like,injection,wd1856_like,1.7468515867907197,2459841.821231106,6.699948819213702,0.4302413870201083,32,/injections/inj_000405
inj_000406,1551484705,train,planet_like,injection,short_deep,0.8223081085692282,2459848.5077248714,10.513165876891668,0.4161263611116617,98,/injections/inj_000406
inj_000407,1551716627,validation,planet_like,injection,roche_boundary,0.22150605849200133,2459836.16758948,10.077316300114418,0.1803751757816913,370,/injections/inj_000407
inj_000408,1201110956,test,planet_like,injection,wd1856_like,1.0162925974654766,2459840.506476898,8.952880648394192,0.3246936515593169,69,/injections/inj_000408
inj_000409,1551501115,validation,planet_like,injection,short_deep,1.4909281518449071,2459843.8518383717,3.566830569508339,0.13487202180244323,20,/injections/inj_000409
inj_000410,1551433645,test,planet_like,injection,roche_boundary,0.18379045845098915,2459838.961733608,5.369933055402295,0.11246504030703751,237,/injections/inj_000410
inj_000411,1551533204,train,planet_like,injection,wd1856_like,0.9538799622260505,2459851.6418572897,11.032112474243863,0.35237190558757003,94,/injections/inj_000411
inj_000412,1551366294,train,planet_like,injection,short_deep,0.7533438778872086,2459828.990586754,12.809108900782933,0.4278902538314413,143,/injections/inj_000412
inj_000413,1551669646,validation,planet_like,injection,roche_boundary,0.33093740846079794,2459838.742828403,11.265028679429564,0.24629927790578596,277,/injections/inj_000413
inj_000414,1551341813,train,planet_like,injection,wd1856_like,1.3141284973694207,2459831.050162438,11.875117591490163,0.18001664648204163,75,/injections/inj_000414
inj_000415,1551644486,train,planet_like,injection,short_deep,0.6327122255534403,2459848.376223285,5.251669432180254,0.1059272405452839,71,/injections/inj_000415
inj_000416,1201115447,train,planet_like,injection,roche_boundary,0.26531172684349086,2459829.4517313964,3.5872541350143585,0.23440590009396514,105,/injections/inj_000416
inj_000417,1551277600,train,planet_like,injection,wd1856_like,1.1086695191915075,2459834.311237945,7.484731895193476,0.5289374152104562,57,/injections/inj_000417
inj_000418,1201307558,validation,planet_like,injection,short_deep,0.2734130777922773,2459850.0531126177,16.680637620900484,0.07288529754125798,420,/injections/inj_000418
inj_000419,1551728657,train,planet_like,injection,roche_boundary,0.24088157228727705,2459852.5153744137,12.592176031723753,0.24069502387788844,426,/injections/inj_000419
inj_000420,1551567777,train,planet_like,injection,wd1856_like,2.4203912904991944,2459844.4328864813,10.07645279163006,0.5492938154178787,30,/injections/inj_000420
inj_000421,1551655193,train,planet_like,injection,short_deep,0.6819506267370905,2459845.030945009,13.729925124415411,0.055014073614032974,167,/injections/inj_000421
inj_000422,128784233,train,planet_like,injection,roche_boundary,0.1960790336190239,2459849.1358106937,8.278864653333503,0.15970640296559568,344,/injections/inj_000422
inj_000423,1551488735,train,planet_like,injection,wd1856_like,0.9230460583259849,2459827.8226786787,5.369109012512996,0.31248016813584906,46,/injections/inj_000423
inj_000424,1551649922,validation,planet_like,injection,short_deep,1.4457937660961626,2459836.6766594057,12.369442766439164,0.2557324807274789,71,/injections/inj_000424
inj_000425,1551635714,train,planet_like,injection,roche_boundary,0.2190010749813147,2459852.56436361,5.879296711822592,0.289108210312011,214,/injections/inj_000425
inj_000426,1551586496,validation,planet_like,injection,wd1856_like,1.8630588463151252,2459848.662883105,10.73074635739625,0.1709444003540847,46,/injections/inj_000426
inj_000427,1551456705,train,planet_like,injection,short_deep,0.5812561010972965,2459830.261611124,14.277388073248597,0.4508690075498113,196,/injections/inj_000427
inj_000428,1551539516,train,planet_like,injection,roche_boundary,0.20605651312269516,2459843.413354925,8.789254776377616,0.04337524107190186,340,/injections/inj_000428
inj_000429,611160164,train,planet_like,injection,wd1856_like,1.462467467240973,2459829.0900980057,5.823980273159199,0.3647307282486179,34,/injections/inj_000429
inj_000430,1551665703,train,planet_like,injection,short_deep,1.1356614779166687,2459835.617407844,15.101972429520472,0.3763102120648266,115,/injections/inj_000430
inj_000431,1551749072,train,planet_like,injection,roche_boundary,0.1833379909723616,2459839.7610226125,6.681293869385906,0.1412459542826932,298,/injections/inj_000431
inj_000432,1551388933,test,planet_like,injection,wd1856_like,2.4376242387450233,2459839.736926298,9.631339855891714,0.203777544309312,32,/injections/inj_000432
inj_000433,1551228765,validation,planet_like,injection,short_deep,0.39768195344333457,2459845.3638333715,3.8659913710620644,0.48283181623942817,75,/injections/inj_000433
inj_000434,1551246093,train,planet_like,injection,roche_boundary,0.21542331125133043,2459835.7143014413,12.786045913691352,0.2230401796630972,477,/injections/inj_000434
inj_000435,1271207810,train,planet_like,injection,wd1856_like,0.8860196713442474,2459833.057576813,11.469908773534305,0.33569159507394847,97,/injections/inj_000435
inj_000436,1551461570,train,planet_like,injection,short_deep,0.8891987873688354,2459849.998758239,13.52949759644404,0.3890688202527972,121,/injections/inj_000436
inj_000437,1551553656,train,planet_like,injection,roche_boundary,0.2104564093436482,2459843.0250367126,13.700347975719453,0.23226722745429176,528,/injections/inj_000437
inj_000438,1551682588,train,planet_like,injection,wd1856_like,1.1762284168442345,2459833.8310877513,11.87348652535436,0.36015453999081265,83,/injections/inj_000438
inj_000439,1551597068,train,planet_like,injection,short_deep,0.1756934013137978,2459848.496410333,14.1211000263761,0.2066499765807388,654,/injections/inj_000439
inj_000440,1551254211,test,planet_like,injection,roche_boundary,0.33851129987894235,2459842.9044044227,3.7570334421244955,0.08107014794867907,92,/injections/inj_000440
inj_000441,1551246016,train,planet_like,injection,wd1856_like,1.0833942266089203,2459829.570960022,8.569269089808174,0.13750555496394667,63,/injections/inj_000441
inj_000442,1201230289,train,planet_like,injection,short_deep,0.3237978625690886,2459847.8346965685,10.119211424183664,0.05713898280525202,232,/injections/inj_000442
inj_000443,1551445800,test,planet_like,injection,roche_boundary,0.24982663725338689,2459831.4465026674,11.939704477135225,0.28873765740857854,383,/injections/inj_000443
inj_000444,1551532588,validation,planet_like,injection,wd1856_like,1.8438022597133004,2459836.684428035,8.450596272389216,0.5158724369539437,34,/injections/inj_000444
inj_000445,1551712722,validation,planet_like,injection,short_deep,0.40335096522588465,2459844.1434229724,15.30880012183973,0.18441895601320465,317,/injections/inj_000445
inj_000446,1551457530,train,planet_like,injection,roche_boundary,0.18776388060977287,2459829.3620017786,14.762483565161027,0.13356747166894314,629,/injections/inj_000446
inj_000447,1551486092,train,planet_like,injection,wd1856_like,2.4595847002134863,2459831.727629037,7.7602268671770815,0.4014051603829709,23,/injections/inj_000447
inj_000448,1551221815,train,planet_like,injection,short_deep,0.15884401699190978,2459847.0989686777,15.624770566404607,0.4390862444727437,796,/injections/inj_000448
inj_000449,1551460620,test,planet_like,injection,roche_boundary,0.23542821538670317,2459849.3268831656,5.20638516438643,0.23247319219188162,180,/injections/inj_000449
inj_000450,1201291460,test,planet_like,injection,wd1856_like,1.597935975972623,2459848.0095121036,5.769007684042336,0.3047946854265873,28,/injections/inj_000450
inj_000451,1551516187,train,planet_like,injection,short_deep,0.1381249210522124,2459841.5620470475,18.283895515815658,0.3625915789180073,1069,/injections/inj_000451
inj_000452,1551759361,train,planet_like,injection,roche_boundary,0.3257247754796376,2459831.9968938967,5.388208339685297,0.09724233891470331,136,/injections/inj_000452
inj_000453,1551388933,test,planet_like,injection,wd1856_like,1.9646560815916128,2459852.108532679,4.833143377979741,0.5382023042168702,22,/injections/inj_000453
inj_000454,1551445800,test,planet_like,injection,short_deep,0.2709751919145448,2459841.950168214,7.860732695251,0.3768355683405473,230,/injections/inj_000454
inj_000455,1551749620,validation,planet_like,injection,roche_boundary,0.2743431483235321,2459839.775292631,8.291184685143406,0.21392183344680743,246,/injections/inj_000455
inj_000456,1551384853,train,planet_like,injection,wd1856_like,0.9057645273230169,2459845.4484215155,8.216635387811364,0.396094152899249,73,/injections/inj_000456
inj_000457,1551390822,train,planet_like,injection,short_deep,0.26547785440375526,2459849.143782455,9.534841943079854,0.27758868908575496,291,/injections/inj_000457
inj_000458,1551716627,validation,planet_like,injection,roche_boundary,0.2441952964997659,2459830.319763063,6.439657258228355,0.16131686698830844,214,/injections/inj_000458
inj_000459,129449434,train,planet_like,injection,wd1856_like,1.6703885992021537,2459845.740283816,4.599252827448824,0.5387228759208142,23,/injections/inj_000459
inj_000460,1551398714,train,planet_like,injection,short_deep,0.8408426942813674,2459835.709175089,5.4754633591162385,0.06889825749633496,53,/injections/inj_000460
inj_000461,1201304042,test,planet_like,injection,roche_boundary,0.28330138128319904,2459846.161452916,12.734897553928612,0.0386680549907114,306,/injections/inj_000461
inj_000462,1551498721,test,planet_like,injection,wd1856_like,1.228290357680456,2459835.7169876522,10.338146242571845,0.5390132302249437,68,/injections/inj_000462
inj_000463,1551411829,train,planet_like,injection,short_deep,0.27446244816794163,2459831.8298320267,5.516833104555442,0.3270132485994871,164,/injections/inj_000463
inj_000464,1551691535,train,planet_like,injection,roche_boundary,0.2583431902232054,2459836.857291026,12.034396121772787,0.25546512313149733,384,/injections/inj_000464
inj_000465,1551720361,test,planet_like,injection,wd1856_like,1.1975972566646518,2459841.4215859845,11.380321051117498,0.15126188898902942,76,/injections/inj_000465
inj_000466,1551339591,train,planet_like,injection,short_deep,1.178734517867909,2459825.9112523114,17.45530435985294,0.34437269053631514,115,/injections/inj_000466
inj_000467,1551535532,test,planet_like,injection,roche_boundary,0.30157897001650574,2459825.5169450142,7.305134553164998,0.09311369948435223,196,/injections/inj_000467
inj_000468,1551490586,train,planet_like,injection,wd1856_like,1.5179995333377354,2459826.8735579597,8.298235776122414,0.5499937780207225,47,/injections/inj_000468
inj_000469,1551446685,train,planet_like,injection,short_deep,0.4212675041736474,2459834.862004605,16.66033818295556,0.39629376205660893,315,/injections/inj_000469
inj_000470,1201308812,train,planet_like,injection,roche_boundary,0.24589108193795012,2459851.8667692803,5.666043302794243,0.12269445117153263,165,/injections/inj_000470
inj_000471,1551721965,test,planet_like,injection,wd1856_like,2.2402296301573847,2459827.775581639,7.591994071649344,0.4573998449193426,29,/injections/inj_000471
inj_000472,1551596230,train,planet_like,injection,short_deep,1.1019326957232778,2459834.59257521,19.399895226601124,0.3002743873769901,148,/injections/inj_000472
inj_000473,1551737756,validation,planet_like,injection,roche_boundary,0.2609701329329172,2459842.262723605,13.498128484733623,0.11283128561716159,422,/injections/inj_000473
inj_000474,1551308147,train,planet_like,injection,wd1856_like,1.0164542998909527,2459831.8777220114,6.263381465134405,0.42018030858682875,49,/injections/inj_000474
inj_000475,1551708819,train,planet_like,injection,short_deep,0.44371685119084914,2459833.805851013,7.629903294899305,0.4712802093894294,142,/injections/inj_000475
inj_000476,1551499757,train,planet_like,injection,roche_boundary,0.27455243579603894,2459827.510688581,9.310804927236704,0.18801541805455288,273,/injections/inj_000476
inj_000477,1551295446,train,planet_like,injection,wd1856_like,1.967728889880707,2459842.535333392,4.861080433896229,0.33934241040244184,18,/injections/inj_000477
inj_000478,1201118625,test,planet_like,injection,short_deep,0.21703017905305866,2459826.4755635057,15.768301301279392,0.3992116894643777,547,/injections/inj_000478
inj_000479,1551598650,test,planet_like,injection,roche_boundary,0.3437523912104619,2459852.634054684,13.26956599408788,0.12927613250252137,320,/injections/inj_000479
inj_000480,1551299387,train,planet_like,injection,wd1856_like,1.0656653666367053,2459847.362495073,11.453757491458767,0.08356012789876106,89,/injections/inj_000480
inj_000481,1551760537,train,planet_like,injection,short_deep,0.4227140762528654,2459846.8923334037,12.89859974238547,0.41718152922489504,252,/injections/inj_000481
inj_000482,1271335897,train,planet_like,injection,roche_boundary,0.23650151020014126,2459844.851367259,10.908852039746218,0.22987723973550933,354,/injections/inj_000482
inj_000483,1551231875,test,planet_like,injection,wd1856_like,0.9413778817406141,2459838.6064077015,9.390887970350688,0.2695061538424573,78,/injections/inj_000483
inj_000484,1551316193,train,planet_like,injection,short_deep,0.28533798068599103,2459835.0009697,4.973129360113009,0.4560335661083308,141,/injections/inj_000484
inj_000485,162038177,test,planet_like,injection,roche_boundary,0.1838867584081428,2459849.533513853,7.18479284420477,0.14567938327233482,302,/injections/inj_000485
inj_000486,1551246016,train,planet_like,injection,wd1856_like,0.8241491584700178,2459838.3068677057,7.463520283919855,0.33571493754694237,72,/injections/inj_000486
inj_000487,154268972,train,planet_like,injection,short_deep,1.2087446455106483,2459844.1612624787,3.162455886522841,0.36186447172440017,19,/injections/inj_000487
inj_000488,1551581128,train,planet_like,injection,roche_boundary,0.2635076954083072,2459827.898512028,3.7791041025056633,0.21454082599876764,116,/injections/inj_000488
inj_000489,1551223670,train,planet_like,injection,wd1856_like,2.3113115502195676,2459845.558835548,9.858720159264983,0.0803190989567414,33,/injections/inj_000489
inj_000490,1551437266,train,planet_like,injection,short_deep,1.0494050793751142,2459852.31201439,3.1863978811710356,0.14467075472744625,23,/injections/inj_000490
inj_000491,1551621796,train,planet_like,injection,roche_boundary,0.18319388307226,2459833.41675632,10.66174686830417,0.22290222199162776,469,/injections/inj_000491
inj_000492,1551254627,validation,planet_like,injection,wd1856_like,0.9517034122803987,2459843.0968079553,10.928938416256393,0.0911148163593939,92,/injections/inj_000492
inj_000493,1551294881,test,planet_like,injection,short_deep,0.7092745920689726,2459842.785283398,19.602915627981655,0.3994105511808963,223,/injections/inj_000493
inj_000494,1551561914,train,planet_like,injection,roche_boundary,0.21307340394957364,2459838.992609773,9.626482774520294,0.2989169266653893,364,/injections/inj_000494
inj_000495,1271334527,validation,planet_like,injection,wd1856_like,1.20994493180893,2459828.0357298465,8.367595093481988,0.11321762832078998,58,/injections/inj_000495
inj_000496,1551331508,train,planet_like,injection,short_deep,0.20245153530881208,2459852.472580965,6.194949658988278,0.29841631150248293,250,/injections/inj_000496
inj_000497,1551538951,train,planet_like,injection,roche_boundary,0.2663845516672728,2459851.9776569684,12.878034878489153,0.22725062951720124,389,/injections/inj_000497
inj_000498,1551409495,train,planet_like,injection,wd1856_like,2.3543408644003123,2459840.334065069,7.930390741967823,0.29379074060530624,28,/injections/inj_000498
inj_000499,1551750746,train,planet_like,injection,short_deep,0.8183483651535503,2459848.7522123256,10.15059994668448,0.4030633143266721,104,/injections/inj_000499
inj_000500,1551520466,validation,planet_like,injection,roche_boundary,0.22305575835109429,2459852.968660426,12.18894999273736,0.1822166215539666,437,/injections/inj_000500
inj_000501,1551224754,train,planet_like,injection,wd1856_like,1.478889346621339,2459846.7390890713,4.487522824135534,0.16020260161171518,24,/injections/inj_000501
inj_000502,1551518369,train,planet_like,injection,short_deep,0.3154565068008764,2459837.4463179763,14.994198347065574,0.156631491756808,374,/injections/inj_000502
inj_000503,1551237594,train,planet_like,injection,roche_boundary,0.3453525283557363,2459831.5073958235,12.948434442664361,0.12393089711589217,303,/injections/inj_000503
inj_000504,1551487197,test,planet_like,injection,wd1856_like,0.854198163187162,2459846.8722999874,7.920848101998257,0.4882040327720676,80,/injections/inj_000504
inj_000505,1551342756,validation,planet_like,injection,short_deep,0.1529765919440658,2459834.9110187585,13.060707631520005,0.4140574106547147,692,/injections/inj_000505
inj_000506,1551437109,train,planet_like,injection,roche_boundary,0.19595412114828475,2459846.8595945477,12.24072119632429,0.0656474835696344,504,/injections/inj_000506
inj_000507,611102613,train,planet_like,injection,wd1856_like,1.1838564058964125,2459852.7495469665,8.715791376112747,0.11046128285538055,59,/injections/inj_000507
inj_000508,1551455817,test,planet_like,injection,short_deep,1.1180262761740343,2459837.451141198,16.72826039085576,0.3540349450761301,110,/injections/inj_000508
inj_000509,1551429235,train,planet_like,injection,roche_boundary,0.2923060010991958,2459825.9025665745,8.805041567587589,0.02969754372963115,245,/injections/inj_000509
inj_000510,1551276129,train,planet_like,injection,wd1856_like,1.319758530340758,2459829.4065787555,9.73672275304649,0.133791677732157,55,/injections/inj_000510
inj_000511,154098343,test,planet_like,injection,short_deep,0.8202065240176167,2459840.600848411,8.37322322850039,0.07161442948322316,74,/injections/inj_000511
inj_000512,100859318,train,planet_like,injection,roche_boundary,0.233790338629506,2459833.117725962,7.577858746248939,0.049098998252829304,236,/injections/inj_000512
inj_000513,1551730573,validation,planet_like,injection,wd1856_like,1.4657372791768613,2459832.89346137,5.893277563639264,0.3613046573371933,32,/injections/inj_000513
inj_000514,1551231875,test,planet_like,injection,short_deep,0.18052083264327382,2459839.439949011,12.08168906139632,0.492081985626564,538,/injections/inj_000514
inj_000515,1551608916,train,planet_like,injection,roche_boundary,0.19420506485622646,2459843.5697161085,14.257511188702653,0.226649553911919,598,/injections/inj_000515
inj_000516,1551557212,train,planet_like,injection,wd1856_like,2.108968991289013,2459827.548464131,6.702587270778693,0.15689885910004348,26,/injections/inj_000516
inj_000517,611161041,train,planet_like,injection,short_deep,0.46569769459432153,2459837.1085919105,3.8369439824472105,0.19614278782723746,66,/injections/inj_000517
inj_000518,1551656168,train,planet_like,injection,roche_boundary,0.321089104208006,2459847.3452878753,11.196862861842888,0.2542257466280932,282,/injections/inj_000518
inj_000519,1201118897,train,planet_like,injection,wd1856_like,1.3209607279429407,2459850.790817824,7.554386115926323,0.36352224770839475,44,/injections/inj_000519
inj_000520,1551318693,train,planet_like,injection,short_deep,0.6374548844393743,2459852.7589318077,18.15131873075308,0.15215953126894466,238,/injections/inj_000520
inj_000521,1551667999,train,planet_like,injection,roche_boundary,0.2566010002162263,2459848.5796338986,10.797728002647332,0.06329905959421382,340,/injections/inj_000521
inj_000522,1551484705,train,planet_like,injection,wd1856_like,1.3970967548532776,2459833.575427143,10.891188918515722,0.4582995942184645,62,/injections/inj_000522
inj_000523,1551661155,train,planet_like,injection,short_deep,0.42303321744143696,2459830.3137071794,14.61817824664795,0.23894218514585316,275,/injections/inj_000523
inj_000524,1201309559,train,planet_like,injection,roche_boundary,0.3253925996861001,2459845.286546242,5.716460028356316,0.2984741791562692,123,/injections/inj_000524
inj_000525,1551685247,train,planet_like,injection,wd1856_like,1.6365585236502698,2459842.6273044753,8.019995215719604,0.3062603752257854,32,/injections/inj_000525
inj_000526,1551598323,test,planet_like,injection,short_deep,0.12429824731594334,2459843.04128292,9.419470697845952,0.177138896171323,615,/injections/inj_000526
inj_000527,611160351,test,planet_like,injection,roche_boundary,0.2914919661831503,2459845.8557640347,3.0264666904998916,0.028924590517899768,83,/injections/inj_000527
inj_000528,1551622574,test,planet_like,injection,wd1856_like,2.348559117405351,2459843.324176603,9.480627072793578,0.4637705714018541,31,/injections/inj_000528
inj_000529,1201291127,train,planet_like,injection,short_deep,0.23308013601590769,2459845.3333688476,12.55408526190113,0.43798384695758275,374,/injections/inj_000529
inj_000530,1551507612,test,planet_like,injection,roche_boundary,0.19340875858499787,2459825.8780695917,5.952321284814883,0.17755069988168698,248,/injections/inj_000530
inj_000531,1201303454,train,planet_like,injection,wd1856_like,1.9261533342734982,2459843.6899240185,8.423454701716842,0.1628143887305058,32,/injections/inj_000531
inj_000532,1551311320,train,planet_like,injection,short_deep,1.1196197307430416,2459841.107667045,18.607112275118418,0.1488277333015676,139,/injections/inj_000532
inj_000533,1551699034,train,planet_like,injection,roche_boundary,0.29190101757439246,2459843.5937790065,14.778206478345975,0.15706501352127278,407,/injections/inj_000533
inj_000534,1551556269,train,planet_like,injection,wd1856_like,1.5268887527367971,2459841.5406061127,6.362200989309208,0.1707758047213736,35,/injections/inj_000534
inj_000535,1551414346,train,planet_like,injection,short_deep,1.1305654592599832,2459852.128098358,8.777222155776377,0.24545265800776286,58,/injections/inj_000535
inj_000536,1551379744,train,planet_like,injection,roche_boundary,0.22027906140361234,2459849.2878529425,12.638756982233282,0.2631488863702276,472,/injections/inj_000536
inj_000537,1551732259,train,planet_like,injection,wd1856_like,2.002349196656923,2459830.205496222,11.23562439289045,0.33471817920107355,56,/injections/inj_000537
inj_000538,1551615402,train,planet_like,injection,short_deep,0.25627731774138257,2459846.1537785023,10.692011437599605,0.35909507091421466,336,/injections/inj_000538
inj_000539,1201113787,train,planet_like,injection,roche_boundary,0.19823808083166666,2459845.969681669,13.87720647509676,0.09474742203242066,540,/injections/inj_000539
inj_000540,1551651065,train,planet_like,injection,wd1856_like,1.2514824288614657,2459828.097083161,7.164719729020671,0.22891119352522837,48,/injections/inj_000540
inj_000541,1551659768,train,planet_like,injection,short_deep,0.28511481099066616,2459850.4349818113,7.472721627740593,0.13485623101051952,216,/injections/inj_000541
inj_000542,1551276233,test,planet_like,injection,roche_boundary,0.21712664559543043,2459845.1144380015,13.99486277677278,0.04112592869018365,520,/injections/inj_000542
inj_000543,1551423306,train,planet_like,injection,wd1856_like,1.505649032402782,2459844.8713624002,9.243764911964842,0.2843127073062472,54,/injections/inj_000543
inj_000544,1551599271,train,planet_like,injection,short_deep,0.3316083070975798,2459836.544305338,5.846441596520139,0.1811996789576702,144,/injections/inj_000544
inj_000545,1201118255,validation,planet_like,injection,roche_boundary,0.22671657175179205,2459825.879563672,6.4091857355818025,0.2372641479457186,216,/injections/inj_000545
inj_000546,1551586496,validation,planet_like,injection,wd1856_like,1.446530901586266,2459834.0739786704,8.907563174921556,0.33177680880214827,53,/injections/inj_000546
inj_000547,1551605148,test,planet_like,injection,short_deep,0.2496409813340869,2459846.766680344,12.409201881842952,0.045449609642674464,407,/injections/inj_000547
inj_000548,1551368476,validation,planet_like,injection,roche_boundary,0.1806038917205097,2459851.1340831937,7.683475532046867,0.25170840510222164,341,/injections/inj_000548
inj_000549,1551368179,train,planet_like,injection,wd1856_like,0.9241525010701358,2459826.54220746,6.754089551995198,0.4080705557059649,57,/injections/inj_000549
inj_000550,1201110758,test,planet_like,injection,short_deep,1.3751346389729975,2459833.329735724,15.984248194725296,0.42787723760136775,91,/injections/inj_000550
inj_000551,1551276129,train,planet_like,injection,roche_boundary,0.27620826126163456,2459841.141519163,8.255002108569874,0.06388160647387281,244,/injections/inj_000551
inj_000552,1551670862,validation,planet_like,injection,wd1856_like,1.1942915318025187,2459838.209185841,4.915536799083427,0.4755623943039941,35,/injections/inj_000552
inj_000553,1551366294,train,planet_like,injection,short_deep,0.20112398845840887,2459829.0215137135,8.684462516748228,0.32830545127939004,345,/injections/inj_000553
inj_000554,1551508828,test,planet_like,injection,roche_boundary,0.28977341599499806,2459834.4225610136,13.99639939206482,0.158816598615512,386,/injections/inj_000554
inj_000555,160511801,train,planet_like,injection,wd1856_like,1.3924346382224437,2459833.6780109364,8.08725623235211,0.3001936075792313,46,/injections/inj_000555
inj_000556,1551544514,test,planet_like,injection,short_deep,0.23343004900846048,2459834.335098964,8.948232351887622,0.0604548137247697,308,/injections/inj_000556
inj_000557,199710552,test,planet_like,injection,roche_boundary,0.3341989731283888,2459848.5796343805,14.111366023562574,0.09605121909196547,329,/injections/inj_000557
inj_000558,1551352967,train,planet_like,injection,wd1856_like,1.3028507922729171,2459849.5113310027,8.442826786347204,0.3465835220500111,54,/injections/inj_000558
inj_000559,116630348,train,planet_like,injection,short_deep,0.5022388864360354,2459847.0183130205,5.440799956351568,0.09356728883949292,85,/injections/inj_000559
inj_000560,1551456101,train,planet_like,injection,roche_boundary,0.18120534873649857,2459846.7463471973,4.398846774479985,0.24488673112387688,197,/injections/inj_000560
inj_000561,1551674738,train,planet_like,injection,wd1856_like,0.8187272396283823,2459835.3719709627,10.986130374480286,0.3871806328596008,107,/injections/inj_000561
inj_000562,1551564040,test,planet_like,injection,short_deep,0.427432625431813,2459850.959464173,16.891695135170362,0.08115740016447029,322,/injections/inj_000562
inj_000563,1551413335,train,planet_like,injection,roche_boundary,0.1999827200390273,2459832.19643974,13.203893745552833,0.18600476504601843,534,/injections/inj_000563
inj_000564,1551695271,validation,planet_like,injection,wd1856_like,2.0757209501204437,2459841.067662574,11.263372809008033,0.4006542351766464,44,/injections/inj_000564
