injection_id,tic,sector,camera,ccd,tessmag,aperture,signal_family,period_d,t0_d,t0_bjd,duration_min,depth,baseline,n_cadences,n_quality_zero,n_in_transit,n_good_in_transit,split,label,label_source,source_export_h5,source_target_group,h5_group
inj_000448,1551221815,56,4,1,19.810314840668,DET_FLUX,short_deep,0.15884401699190978,2847.0989686776697,2459847.0989686777,15.624770566404607,0.4390862444727437,1.0,11775,11575,806,796,train,planet_like,injection,/pdo/users/tehan/twirl_stage3/s56_twirlfs_v2_lc_export/s56_twirlfs_v2_lc_export_1000.h5,/targets/0000001551221815,/injections/inj_000448
inj_000449,1551460620,56,4,1,20.01197443082941,DET_FLUX,roche_boundary,0.23542821538670317,2849.3268831657692,2459849.3268831656,5.20638516438643,0.23247319219188162,1.0,11775,11597,184,180,test,planet_like,injection,/pdo/users/tehan/twirl_stage3/s56_twirlfs_v2_lc_export/s56_twirlfs_v2_lc_export_1000.h5,/targets/0000001551460620,/injections/inj_000449
inj_000450,1201291460,56,4,3,16.95232666538597,DET_FLUX,wd1856_like,1.597935975972623,2848.0095121036093,2459848.0095121036,5.769007684042336,0.3047946854265873,0.9999999701976776,11775,10138,31,28,test,planet_like,injection,/pdo/users/tehan/twirl_stage3/s56_twirlfs_v2_lc_export/s56_twirlfs_v2_lc_export_1000.h5,/targets/0000001201291460,/injections/inj_000450
inj_000451,1551516187,56,4,1,19.50596424042001,DET_FLUX,short_deep,0.1381249210522124,2841.562047047684,2459841.5620470475,18.283895515815658,0.3625915789180073,1.0,11775,11633,1080,1069,train,planet_like,injection,/pdo/users/tehan/twirl_stage3/s56_twirlfs_v2_lc_export/s56_twirlfs_v2_lc_export_1000.h5,/targets/0000001551516187,/injections/inj_000451
inj_000452,1551759361,56,4,2,18.76660262949296,DET_FLUX,roche_boundary,0.3257247754796376,2831.996893896805,2459831.9968938967,5.388208339685297,0.09724233891470331,1.0,11775,11775,136,136,train,planet_like,injection,/pdo/users/tehan/twirl_stage3/s56_twirlfs_v2_lc_export/s56_twirlfs_v2_lc_export_1000.h5,/targets/0000001551759361,/injections/inj_000452
inj_000453,1551388933,56,4,1,19.73324149795085,DET_FLUX,wd1856_like,1.9646560815916128,2852.1085326787797,2459852.108532679,4.833143377979741,0.5382023042168702,1.0,11775,11775,22,22,test,planet_like,injection,/pdo/users/tehan/twirl_stage3/s56_twirlfs_v2_lc_export/s56_twirlfs_v2_lc_export_1000.h5,/targets/0000001551388933,/injections/inj_000453
inj_000454,1551445800,56,4,1,19.77550803351285,DET_FLUX,short_deep,0.2709751919145448,2841.9501682139203,2459841.950168214,7.860732695251,0.3768355683405473,1.0,11775,11623,236,230,test,planet_like,injection,/pdo/users/tehan/twirl_stage3/s56_twirlfs_v2_lc_export/s56_twirlfs_v2_lc_export_1000.h5,/targets/0000001551445800,/injections/inj_000454
inj_000455,1551749620,56,4,2,19.93035788954246,DET_FLUX,roche_boundary,0.2743431483235321,2839.775292630834,2459839.775292631,8.291184685143406,0.21392183344680743,1.0,11775,11775,246,246,validation,planet_like,injection,/pdo/users/tehan/twirl_stage3/s56_twirlfs_v2_lc_export/s56_twirlfs_v2_lc_export_1000.h5,/targets/0000001551749620,/injections/inj_000455
inj_000456,1551384853,56,4,1,19.82357066587964,DET_FLUX,wd1856_like,0.9057645273230169,2845.4484215152956,2459845.4484215155,8.216635387811364,0.396094152899249,1.0,11775,11775,73,73,train,planet_like,injection,/pdo/users/tehan/twirl_stage3/s56_twirlfs_v2_lc_export/s56_twirlfs_v2_lc_export_1000.h5,/targets/0000001551384853,/injections/inj_000456
inj_000457,1551390822,56,4,1,18.82436961089707,DET_FLUX,short_deep,0.26547785440375526,2849.143782454806,2459849.143782455,9.534841943079854,0.27758868908575496,1.0,11775,11775,291,291,train,planet_like,injection,/pdo/users/tehan/twirl_stage3/s56_twirlfs_v2_lc_export/s56_twirlfs_v2_lc_export_1000.h5,/targets/0000001551390822,/injections/inj_000457
inj_000458,1551716627,56,4,2,19.79049443808865,DET_FLUX,roche_boundary,0.2441952964997659,2830.319763063143,2459830.319763063,6.439657258228355,0.16131686698830844,1.0,11775,11775,214,214,validation,planet_like,injection,/pdo/users/tehan/twirl_stage3/s56_twirlfs_v2_lc_export/s56_twirlfs_v2_lc_export_1000.h5,/targets/0000001551716627,/injections/inj_000458
inj_000459,129449434,56,2,4,17.32923482751016,DET_FLUX,wd1856_like,1.6703885992021537,2845.740283816057,2459845.740283816,4.599252827448824,0.5387228759208142,1.0,11775,11775,23,23,train,planet_like,injection,/pdo/users/tehan/twirl_stage3/s56_twirlfs_v2_lc_export/s56_twirlfs_v2_lc_export_1000.h5,/targets/0000000129449434,/injections/inj_000459
inj_000460,1551398714,56,4,1,19.84196745451469,DET_FLUX,short_deep,0.8408426942813674,2835.7091750889062,2459835.709175089,5.4754633591162385,0.06889825749633496,1.0,11775,11775,53,53,train,planet_like,injection,/pdo/users/tehan/twirl_stage3/s56_twirlfs_v2_lc_export/s56_twirlfs_v2_lc_export_1000.h5,/targets/0000001551398714,/injections/inj_000460
inj_000461,1201304042,56,4,3,19.9124929904446,DET_FLUX,roche_boundary,0.28330138128319904,2846.161452915955,2459846.161452916,12.734897553928612,0.0386680549907114,1.0,11775,9661,371,306,test,planet_like,injection,/pdo/users/tehan/twirl_stage3/s56_twirlfs_v2_lc_export/s56_twirlfs_v2_lc_export_1000.h5,/targets/0000001201304042,/injections/inj_000461
inj_000462,1551498721,56,4,1,19.72949240639106,DET_FLUX,wd1856_like,1.228290357680456,2835.7169876523894,2459835.7169876522,10.338146242571845,0.5390132302249437,1.0,11775,11563,71,68,test,planet_like,injection,/pdo/users/tehan/twirl_stage3/s56_twirlfs_v2_lc_export/s56_twirlfs_v2_lc_export_1000.h5,/targets/0000001551498721,/injections/inj_000462
inj_000463,1551411829,56,4,1,18.21775316443692,DET_FLUX,short_deep,0.27446244816794163,2831.829832026794,2459831.8298320267,5.516833104555442,0.3270132485994871,1.0,11775,11695,166,164,train,planet_like,injection,/pdo/users/tehan/twirl_stage3/s56_twirlfs_v2_lc_export/s56_twirlfs_v2_lc_export_1000.h5,/targets/0000001551411829,/injections/inj_000463
inj_000464,1551691535,56,4,2,17.85134991505684,DET_FLUX,roche_boundary,0.2583431902232054,2836.857291025992,2459836.857291026,12.034396121772787,0.25546512313149733,1.0,11775,11775,384,384,train,planet_like,injection,/pdo/users/tehan/twirl_stage3/s56_twirlfs_v2_lc_export/s56_twirlfs_v2_lc_export_1000.h5,/targets/0000001551691535,/injections/inj_000464
inj_000465,1551720361,56,4,2,19.75544353625296,DET_FLUX,wd1856_like,1.1975972566646518,2841.421585984372,2459841.4215859845,11.380321051117498,0.15126188898902942,1.0,11775,11775,76,76,test,planet_like,injection,/pdo/users/tehan/twirl_stage3/s56_twirlfs_v2_lc_export/s56_twirlfs_v2_lc_export_1000.h5,/targets/0000001551720361,/injections/inj_000465
inj_000466,1551339591,56,4,1,18.97831920987195,DET_FLUX,short_deep,1.178734517867909,2825.9112523115737,2459825.9112523114,17.45530435985294,0.34437269053631514,1.0,11775,11775,115,115,train,planet_like,injection,/pdo/users/tehan/twirl_stage3/s56_twirlfs_v2_lc_export/s56_twirlfs_v2_lc_export_1000.h5,/targets/0000001551339591,/injections/inj_000466
inj_000467,1551535532,56,4,1,20.07383223833307,DET_FLUX,roche_boundary,0.30157897001650574,2825.5169450141707,2459825.5169450142,7.305134553164998,0.09311369948435223,1.0,11775,11645,198,196,test,planet_like,injection,/pdo/users/tehan/twirl_stage3/s56_twirlfs_v2_lc_export/s56_twirlfs_v2_lc_export_1000.h5,/targets/0000001551535532,/injections/inj_000467
inj_000468,1551490586,56,4,1,19.98823003599201,DET_FLUX,wd1856_like,1.5179995333377354,2826.8735579598238,2459826.8735579597,8.298235776122414,0.5499937780207225,1.0,11775,11592,47,47,train,planet_like,injection,/pdo/users/tehan/twirl_stage3/s56_twirlfs_v2_lc_export/s56_twirlfs_v2_lc_export_1000.h5,/targets/0000001551490586,/injections/inj_000468
inj_000469,1551446685,56,4,1,17.42097972054038,DET_FLUX,short_deep,0.4212675041736474,2834.86200460507,2459834.862004605,16.66033818295556,0.39629376205660893,1.0,11775,11651,320,315,train,planet_like,injection,/pdo/users/tehan/twirl_stage3/s56_twirlfs_v2_lc_export/s56_twirlfs_v2_lc_export_1000.h5,/targets/0000001551446685,/injections/inj_000469
inj_000470,1201308812,56,4,3,19.35085865447867,DET_FLUX,roche_boundary,0.24589108193795012,2851.8667692803715,2459851.8667692803,5.666043302794243,0.12269445117153263,1.0,11775,10085,190,165,train,planet_like,injection,/pdo/users/tehan/twirl_stage3/s56_twirlfs_v2_lc_export/s56_twirlfs_v2_lc_export_1000.h5,/targets/0000001201308812,/injections/inj_000470
inj_000471,1551721965,56,4,2,19.88628364679608,DET_FLUX,wd1856_like,2.2402296301573847,2827.775581638641,2459827.775581639,7.591994071649344,0.4573998449193426,1.0,11775,11775,29,29,test,planet_like,injection,/pdo/users/tehan/twirl_stage3/s56_twirlfs_v2_lc_export/s56_twirlfs_v2_lc_export_1000.h5,/targets/0000001551721965,/injections/inj_000471
inj_000472,1551596230,56,4,2,19.36376277315975,DET_FLUX,short_deep,1.1019326957232778,2834.59257520997,2459834.59257521,19.399895226601124,0.3002743873769901,0.9999999701976776,11775,11654,148,148,train,planet_like,injection,/pdo/users/tehan/twirl_stage3/s56_twirlfs_v2_lc_export/s56_twirlfs_v2_lc_export_1000.h5,/targets/0000001551596230,/injections/inj_000472
inj_000473,1551737756,56,4,2,19.58135857668356,DET_FLUX,roche_boundary,0.2609701329329172,2842.2627236049207,2459842.262723605,13.498128484733623,0.11283128561716159,1.0,11775,11775,422,422,validation,planet_like,injection,/pdo/users/tehan/twirl_stage3/s56_twirlfs_v2_lc_export/s56_twirlfs_v2_lc_export_1000.h5,/targets/0000001551737756,/injections/inj_000473
inj_000474,1551308147,56,4,1,19.41006045694077,DET_FLUX,wd1856_like,1.0164542998909527,2831.8777220112197,2459831.8777220114,6.263381465134405,0.42018030858682875,0.9999999701976776,11775,11674,49,49,train,planet_like,injection,/pdo/users/tehan/twirl_stage3/s56_twirlfs_v2_lc_export/s56_twirlfs_v2_lc_export_1000.h5,/targets/0000001551308147,/injections/inj_000474
inj_000475,1551708819,56,4,2,19.68636557566886,DET_FLUX,short_deep,0.44371685119084914,2833.805851012873,2459833.805851013,7.629903294899305,0.4712802093894294,1.0,11775,11775,142,142,train,planet_like,injection,/pdo/users/tehan/twirl_stage3/s56_twirlfs_v2_lc_export/s56_twirlfs_v2_lc_export_1000.h5,/targets/0000001551708819,/injections/inj_000475
inj_000476,1551499757,56,4,1,19.75403905369379,DET_FLUX,roche_boundary,0.27455243579603894,2827.5106885812047,2459827.510688581,9.310804927236704,0.18801541805455288,1.0,11775,11563,278,273,train,planet_like,injection,/pdo/users/tehan/twirl_stage3/s56_twirlfs_v2_lc_export/s56_twirlfs_v2_lc_export_1000.h5,/targets/0000001551499757,/injections/inj_000476
inj_000477,1551295446,56,4,1,19.62980840313259,DET_FLUX,wd1856_like,1.967728889880707,2842.5353333920852,2459842.535333392,4.861080433896229,0.33934241040244184,1.0,11775,11673,18,18,train,planet_like,injection,/pdo/users/tehan/twirl_stage3/s56_twirlfs_v2_lc_export/s56_twirlfs_v2_lc_export_1000.h5,/targets/0000001551295446,/injections/inj_000477
inj_000478,1201118625,56,4,4,19.42441483411175,DET_FLUX,short_deep,0.21703017905305866,2826.4755635057363,2459826.4755635057,15.768301301279392,0.3992116894643777,1.0,11775,10992,590,547,test,planet_like,injection,/pdo/users/tehan/twirl_stage3/s56_twirlfs_v2_lc_export/s56_twirlfs_v2_lc_export_1000.h5,/targets/0000001201118625,/injections/inj_000478
inj_000479,1551598650,56,4,2,19.90725459422132,DET_FLUX,roche_boundary,0.3437523912104619,2852.6340546839365,2459852.634054684,13.26956599408788,0.12927613250252137,1.0,11775,11697,320,320,test,planet_like,injection,/pdo/users/tehan/twirl_stage3/s56_twirlfs_v2_lc_export/s56_twirlfs_v2_lc_export_1000.h5,/targets/0000001551598650,/injections/inj_000479
inj_000480,1551299387,56,4,1,19.73113932479651,DET_FLUX,wd1856_like,1.0656653666367053,2847.3624950732583,2459847.362495073,11.453757491458767,0.08356012789876106,0.9999999701976776,11775,11680,89,89,train,planet_like,injection,/pdo/users/tehan/twirl_stage3/s56_twirlfs_v2_lc_export/s56_twirlfs_v2_lc_export_1000.h5,/targets/0000001551299387,/injections/inj_000480
inj_000481,1551760537,56,4,2,19.04183969784043,DET_FLUX,short_deep,0.4227140762528654,2846.8923334038022,2459846.8923334037,12.89859974238547,0.41718152922489504,1.0,11775,11775,252,252,train,planet_like,injection,/pdo/users/tehan/twirl_stage3/s56_twirlfs_v2_lc_export/s56_twirlfs_v2_lc_export_1000.h5,/targets/0000001551760537,/injections/inj_000481
inj_000482,1271335897,56,4,3,19.15902569298426,DET_FLUX,roche_boundary,0.23650151020014126,2844.8513672591203,2459844.851367259,10.908852039746218,0.22987723973550933,1.0,11775,11265,373,354,train,planet_like,injection,/pdo/users/tehan/twirl_stage3/s56_twirlfs_v2_lc_export/s56_twirlfs_v2_lc_export_1000.h5,/targets/0000001271335897,/injections/inj_000482
inj_000483,1551231875,56,4,1,17.73230809297167,DET_FLUX,wd1856_like,0.9413778817406141,2838.606407701648,2459838.6064077015,9.390887970350688,0.2695061538424573,1.0,11775,11573,81,78,test,planet_like,injection,/pdo/users/tehan/twirl_stage3/s56_twirlfs_v2_lc_export/s56_twirlfs_v2_lc_export_1000.h5,/targets/0000001551231875,/injections/inj_000483
inj_000484,1551316193,56,4,1,19.34520382270183,DET_FLUX,short_deep,0.28533798068599103,2835.0009696999437,2459835.0009697,4.973129360113009,0.4560335661083308,0.9999999701976776,11775,11696,143,141,train,planet_like,injection,/pdo/users/tehan/twirl_stage3/s56_twirlfs_v2_lc_export/s56_twirlfs_v2_lc_export_1000.h5,/targets/0000001551316193,/injections/inj_000484
inj_000485,162038177,56,2,3,16.61106254695577,DET_FLUX,roche_boundary,0.1838867584081428,2849.533513853011,2459849.533513853,7.18479284420477,0.14567938327233482,1.0000000298023224,11775,11188,319,302,test,planet_like,injection,/pdo/users/tehan/twirl_stage3/s56_twirlfs_v2_lc_export/s56_twirlfs_v2_lc_export_1000.h5,/targets/0000000162038177,/injections/inj_000485
inj_000486,1551246016,56,4,1,19.06852351721508,DET_FLUX,wd1856_like,0.8241491584700178,2838.306867705451,2459838.3068677057,7.463520283919855,0.33571493754694237,0.9999999701976776,11775,11602,72,72,train,planet_like,injection,/pdo/users/tehan/twirl_stage3/s56_twirlfs_v2_lc_export/s56_twirlfs_v2_lc_export_1000.h5,/targets/0000001551246016,/injections/inj_000486
inj_000487,154268972,56,2,1,16.37810947691144,DET_FLUX,short_deep,1.2087446455106483,2844.161262478749,2459844.1612624787,3.162455886522841,0.36186447172440017,0.9999999701976776,11775,9942,23,19,train,planet_like,injection,/pdo/users/tehan/twirl_stage3/s56_twirlfs_v2_lc_export/s56_twirlfs_v2_lc_export_1000.h5,/targets/0000000154268972,/injections/inj_000487
inj_000488,1551581128,56,4,1,20.0749055317117,DET_FLUX,roche_boundary,0.2635076954083072,2827.898512028265,2459827.898512028,3.7791041025056633,0.21454082599876764,1.0,11775,11647,118,116,train,planet_like,injection,/pdo/users/tehan/twirl_stage3/s56_twirlfs_v2_lc_export/s56_twirlfs_v2_lc_export_1000.h5,/targets/0000001551581128,/injections/inj_000488
inj_000489,1551223670,56,4,1,19.24559951213433,DET_FLUX,wd1856_like,2.3113115502195676,2845.558835547989,2459845.558835548,9.858720159264983,0.0803190989567414,1.0,11775,11577,33,33,train,planet_like,injection,/pdo/users/tehan/twirl_stage3/s56_twirlfs_v2_lc_export/s56_twirlfs_v2_lc_export_1000.h5,/targets/0000001551223670,/injections/inj_000489
inj_000490,1551437266,56,4,1,19.07208032590528,DET_FLUX,short_deep,1.0494050793751142,2852.312014389981,2459852.31201439,3.1863978811710356,0.14467075472744625,1.0,11775,11661,23,23,train,planet_like,injection,/pdo/users/tehan/twirl_stage3/s56_twirlfs_v2_lc_export/s56_twirlfs_v2_lc_export_1000.h5,/targets/0000001551437266,/injections/inj_000490
inj_000491,1551621796,56,4,2,19.2259649420264,DET_FLUX,roche_boundary,0.18319388307226,2833.4167563196233,2459833.41675632,10.66174686830417,0.22290222199162776,1.0,11775,11628,476,469,train,planet_like,injection,/pdo/users/tehan/twirl_stage3/s56_twirlfs_v2_lc_export/s56_twirlfs_v2_lc_export_1000.h5,/targets/0000001551621796,/injections/inj_000491
inj_000492,1551254627,56,4,1,18.5880706715161,DET_FLUX,wd1856_like,0.9517034122803987,2843.0968079553663,2459843.0968079553,10.928938416256393,0.0911148163593939,1.0,11775,11655,92,92,validation,planet_like,injection,/pdo/users/tehan/twirl_stage3/s56_twirlfs_v2_lc_export/s56_twirlfs_v2_lc_export_1000.h5,/targets/0000001551254627,/injections/inj_000492
inj_000493,1551294881,56,4,1,19.77049464172932,DET_FLUX,short_deep,0.7092745920689726,2842.785283397747,2459842.785283398,19.602915627981655,0.3994105511808963,1.0000000298023224,11775,11664,223,223,test,planet_like,injection,/pdo/users/tehan/twirl_stage3/s56_twirlfs_v2_lc_export/s56_twirlfs_v2_lc_export_1000.h5,/targets/0000001551294881,/injections/inj_000493
inj_000494,1551561914,56,4,1,19.67045439171,DET_FLUX,roche_boundary,0.21307340394957364,2838.9926097730513,2459838.992609773,9.626482774520294,0.2989169266653893,1.0,11775,11561,370,364,train,planet_like,injection,/pdo/users/tehan/twirl_stage3/s56_twirlfs_v2_lc_export/s56_twirlfs_v2_lc_export_1000.h5,/targets/0000001551561914,/injections/inj_000494
inj_000495,1271334527,56,4,3,19.58282926073616,DET_FLUX,wd1856_like,1.20994493180893,2828.035729846599,2459828.0357298465,8.367595093481988,0.11321762832078998,0.9999999701976776,11775,11584,58,58,validation,planet_like,injection,/pdo/users/tehan/twirl_stage3/s56_twirlfs_v2_lc_export/s56_twirlfs_v2_lc_export_1000.h5,/targets/0000001271334527,/injections/inj_000495
inj_000496,1551331508,56,4,1,18.88521739391824,DET_FLUX,short_deep,0.20245153530881208,2852.4725809649267,2459852.472580965,6.194949658988278,0.29841631150248293,1.0,11775,11757,251,250,train,planet_like,injection,/pdo/users/tehan/twirl_stage3/s56_twirlfs_v2_lc_export/s56_twirlfs_v2_lc_export_1000.h5,/targets/0000001551331508,/injections/inj_000496
inj_000497,1551538951,56,4,1,20.15656442295061,DET_FLUX,roche_boundary,0.2663845516672728,2851.977656968239,2459851.9776569684,12.878034878489153,0.22725062951720124,0.9999999701976776,11775,11596,397,389,train,planet_like,injection,/pdo/users/tehan/twirl_stage3/s56_twirlfs_v2_lc_export/s56_twirlfs_v2_lc_export_1000.h5,/targets/0000001551538951,/injections/inj_000497
inj_000498,1551409495,56,4,1,19.75399130424017,DET_FLUX,wd1856_like,2.3543408644003123,2840.3340650691707,2459840.334065069,7.930390741967823,0.29379074060530624,1.0,11775,11775,28,28,train,planet_like,injection,/pdo/users/tehan/twirl_stage3/s56_twirlfs_v2_lc_export/s56_twirlfs_v2_lc_export_1000.h5,/targets/0000001551409495,/injections/inj_000498
inj_000499,1551750746,56,4,2,19.51700781234306,DET_FLUX,short_deep,0.8183483651535503,2848.752212325464,2459848.7522123256,10.15059994668448,0.4030633143266721,1.0,11775,11775,104,104,train,planet_like,injection,/pdo/users/tehan/twirl_stage3/s56_twirlfs_v2_lc_export/s56_twirlfs_v2_lc_export_1000.h5,/targets/0000001551750746,/injections/inj_000499
inj_000500,1551520466,56,4,1,18.6008538285333,DET_FLUX,roche_boundary,0.22305575835109429,2852.968660425767,2459852.968660426,12.18894999273736,0.1822166215539666,1.0,11775,11567,444,437,validation,planet_like,injection,/pdo/users/tehan/twirl_stage3/s56_twirlfs_v2_lc_export/s56_twirlfs_v2_lc_export_1000.h5,/targets/0000001551520466,/injections/inj_000500
inj_000501,1551224754,56,4,1,19.38470962257706,DET_FLUX,wd1856_like,1.478889346621339,2846.73908907123,2459846.7390890713,4.487522824135534,0.16020260161171518,1.0,11775,11512,25,24,train,planet_like,injection,/pdo/users/tehan/twirl_stage3/s56_twirlfs_v2_lc_export/s56_twirlfs_v2_lc_export_1000.h5,/targets/0000001551224754,/injections/inj_000501
inj_000502,1551518369,56,4,1,19.14039176021904,DET_FLUX,short_deep,0.3154565068008764,2837.4463179763434,2459837.4463179763,14.994198347065574,0.156631491756808,1.0,11775,11593,383,374,train,planet_like,injection,/pdo/users/tehan/twirl_stage3/s56_twirlfs_v2_lc_export/s56_twirlfs_v2_lc_export_1000.h5,/targets/0000001551518369,/injections/inj_000502
inj_000503,1551237594,56,4,1,19.93399074469798,DET_FLUX,roche_boundary,0.3453525283557363,2831.5073958232974,2459831.5073958235,12.948434442664361,0.12393089711589217,1.0,11775,11558,307,303,train,planet_like,injection,/pdo/users/tehan/twirl_stage3/s56_twirlfs_v2_lc_export/s56_twirlfs_v2_lc_export_1000.h5,/targets/0000001551237594,/injections/inj_000503
inj_000504,1551487197,56,4,1,19.97172036684901,DET_FLUX,wd1856_like,0.854198163187162,2846.872299987349,2459846.8722999874,7.920848101998257,0.4882040327720676,1.0,11775,11605,82,80,test,planet_like,injection,/pdo/users/tehan/twirl_stage3/s56_twirlfs_v2_lc_export/s56_twirlfs_v2_lc_export_1000.h5,/targets/0000001551487197,/injections/inj_000504
inj_000505,1551342756,56,4,1,19.27121018387202,DET_FLUX,short_deep,0.1529765919440658,2834.911018758496,2459834.9110187585,13.060707631520005,0.4140574106547147,1.0,11775,11647,700,692,validation,planet_like,injection,/pdo/users/tehan/twirl_stage3/s56_twirlfs_v2_lc_export/s56_twirlfs_v2_lc_export_1000.h5,/targets/0000001551342756,/injections/inj_000505
inj_000506,1551437109,56,4,1,18.632462965532,DET_FLUX,roche_boundary,0.19595412114828475,2846.8595945475176,2459846.8595945477,12.24072119632429,0.0656474835696344,1.0,11775,11669,510,504,train,planet_like,injection,/pdo/users/tehan/twirl_stage3/s56_twirlfs_v2_lc_export/s56_twirlfs_v2_lc_export_1000.h5,/targets/0000001551437109,/injections/inj_000506
inj_000507,611102613,56,1,4,18.56678155927005,DET_FLUX,wd1856_like,1.1838564058964125,2852.7495469664923,2459852.7495469665,8.715791376112747,0.11046128285538055,1.0,11775,11575,59,59,train,planet_like,injection,/pdo/users/tehan/twirl_stage3/s56_twirlfs_v2_lc_export/s56_twirlfs_v2_lc_export_1000.h5,/targets/0000000611102613,/injections/inj_000507
inj_000508,1551455817,56,4,1,19.59809454116987,DET_FLUX,short_deep,1.1180262761740343,2837.4511411983613,2459837.451141198,16.72826039085576,0.3540349450761301,1.0,11775,11605,115,110,test,planet_like,injection,/pdo/users/tehan/twirl_stage3/s56_twirlfs_v2_lc_export/s56_twirlfs_v2_lc_export_1000.h5,/targets/0000001551455817,/injections/inj_000508
inj_000509,1551429235,56,4,1,19.8859001919053,DET_FLUX,roche_boundary,0.2923060010991958,2825.902566574397,2459825.9025665745,8.805041567587589,0.02969754372963115,1.0,11775,11631,248,245,train,planet_like,injection,/pdo/users/tehan/twirl_stage3/s56_twirlfs_v2_lc_export/s56_twirlfs_v2_lc_export_1000.h5,/targets/0000001551429235,/injections/inj_000509
inj_000510,1551276129,56,4,1,20.21467331963348,DET_FLUX,wd1856_like,1.319758530340758,2829.4065787553136,2459829.4065787555,9.73672275304649,0.133791677732157,1.0,11775,11653,58,55,train,planet_like,injection,/pdo/users/tehan/twirl_stage3/s56_twirlfs_v2_lc_export/s56_twirlfs_v2_lc_export_1000.h5,/targets/0000001551276129,/injections/inj_000510
inj_000511,154098343,56,2,1,17.33322613101205,DET_FLUX,short_deep,0.8202065240176167,2840.600848411321,2459840.600848411,8.37322322850039,0.07161442948322316,0.9999999701976776,11775,10474,83,74,test,planet_like,injection,/pdo/users/tehan/twirl_stage3/s56_twirlfs_v2_lc_export/s56_twirlfs_v2_lc_export_1000.h5,/targets/0000000154098343,/injections/inj_000511
inj_000512,100859318,56,2,4,17.19260458899783,DET_FLUX,roche_boundary,0.233790338629506,2833.117725961739,2459833.117725962,7.577858746248939,0.049098998252829304,1.0,11775,11775,236,236,train,planet_like,injection,/pdo/users/tehan/twirl_stage3/s56_twirlfs_v2_lc_export/s56_twirlfs_v2_lc_export_1000.h5,/targets/0000000100859318,/injections/inj_000512
inj_000513,1551730573,56,4,2,19.81420440665414,DET_FLUX,wd1856_like,1.4657372791768613,2832.8934613700626,2459832.89346137,5.893277563639264,0.3613046573371933,1.0,11775,11775,32,32,validation,planet_like,injection,/pdo/users/tehan/twirl_stage3/s56_twirlfs_v2_lc_export/s56_twirlfs_v2_lc_export_1000.h5,/targets/0000001551730573,/injections/inj_000513
inj_000514,1551231875,56,4,1,17.73230809297167,DET_FLUX,short_deep,0.18052083264327382,2839.43994901076,2459839.439949011,12.08168906139632,0.492081985626564,1.0,11775,11573,546,538,test,planet_like,injection,/pdo/users/tehan/twirl_stage3/s56_twirlfs_v2_lc_export/s56_twirlfs_v2_lc_export_1000.h5,/targets/0000001551231875,/injections/inj_000514
inj_000515,1551608916,56,4,2,19.27522865702235,DET_FLUX,roche_boundary,0.19420506485622646,2843.5697161083012,2459843.5697161085,14.257511188702653,0.226649553911919,1.0,11775,11775,598,598,train,planet_like,injection,/pdo/users/tehan/twirl_stage3/s56_twirlfs_v2_lc_export/s56_twirlfs_v2_lc_export_1000.h5,/targets/0000001551608916,/injections/inj_000515
inj_000516,1551557212,56,4,1,19.3753171981043,DET_FLUX,wd1856_like,2.108968991289013,2827.5484641309663,2459827.548464131,6.702587270778693,0.15689885910004348,1.0,11775,11553,26,26,train,planet_like,injection,/pdo/users/tehan/twirl_stage3/s56_twirlfs_v2_lc_export/s56_twirlfs_v2_lc_export_1000.h5,/targets/0000001551557212,/injections/inj_000516
inj_000517,611161041,56,1,4,19.18330582294372,DET_FLUX,short_deep,0.46569769459432153,2837.1085919105067,2459837.1085919105,3.8369439824472105,0.19614278782723746,1.0,11775,11648,67,66,train,planet_like,injection,/pdo/users/tehan/twirl_stage3/s56_twirlfs_v2_lc_export/s56_twirlfs_v2_lc_export_1000.h5,/targets/0000000611161041,/injections/inj_000517
inj_000518,1551656168,56,4,2,19.38906555805011,DET_FLUX,roche_boundary,0.321089104208006,2847.345287875499,2459847.3452878753,11.196862861842888,0.2542257466280932,1.0,11775,11775,282,282,train,planet_like,injection,/pdo/users/tehan/twirl_stage3/s56_twirlfs_v2_lc_export/s56_twirlfs_v2_lc_export_1000.h5,/targets/0000001551656168,/injections/inj_000518
inj_000519,1201118897,56,4,4,17.68417027048524,DET_FLUX,wd1856_like,1.3209607279429407,2850.7908178240355,2459850.790817824,7.554386115926323,0.36352224770839475,1.0,11775,11059,49,44,train,planet_like,injection,/pdo/users/tehan/twirl_stage3/s56_twirlfs_v2_lc_export/s56_twirlfs_v2_lc_export_1000.h5,/targets/0000001201118897,/injections/inj_000519
inj_000520,1551318693,56,4,1,19.93322239925771,DET_FLUX,short_deep,0.6374548844393743,2852.758931807644,2459852.7589318077,18.15131873075308,0.15215953126894466,1.0000000298023224,11775,11710,238,238,train,planet_like,injection,/pdo/users/tehan/twirl_stage3/s56_twirlfs_v2_lc_export/s56_twirlfs_v2_lc_export_1000.h5,/targets/0000001551318693,/injections/inj_000520
inj_000521,1551667999,56,4,2,18.86428598228279,DET_FLUX,roche_boundary,0.2566010002162263,2848.579633898741,2459848.5796338986,10.797728002647332,0.06329905959421382,1.0,11775,11775,340,340,train,planet_like,injection,/pdo/users/tehan/twirl_stage3/s56_twirlfs_v2_lc_export/s56_twirlfs_v2_lc_export_1000.h5,/targets/0000001551667999,/injections/inj_000521
