injection_id,tic,sector,camera,ccd,tessmag,aperture,apertures,signal_family,period_d,t0_d,t0_bjd,duration_min,depth,radius_rearth,radius_rwd,impact_b,a_over_rwd,inclination_deg,target_depth,geometric_depth,model_depth,sampled_model_depth,duration_model,injection_model,sampling_mode,grid_period_bin,grid_radius_bin,grid_depth_bin,grid_cell_id,period_bin_lo_d,period_bin_hi_d,radius_bin_lo_rearth,radius_bin_hi_rearth,depth_bin_lo,depth_bin_hi,baseline,n_cadences,n_quality_zero,n_in_transit,n_good_in_transit,split,label,label_source,source_export_h5,source_target_group,h5_group
inj_000494,2001400085,56,2,3,20.00529009344265,DET_FLUX_SML,DET_FLUX_SML|DET_FLUX|DET_FLUX_LAG,wd_long_period,9.020086651255436,2841.003063122636,2459841.0030631227,6.327776784987853,0.43882017502141496,1.5108379848785822,1.0654800921295402,0.9937972407045395,1183.0817179628643,89.95187112317274,0.4388201750214151,0.43882017502141496,0.3424665298516152,0.33348229348657144,wd_density_batman,batman_quadratic,period_depth_grid,9,,4,p09_d04,7.8137230818391386,13.0,,,0.3998,0.499,1.0,11775,11069,6,6,train,planet_like,injection,data_local/stage3_injections/s56_twirlfs_v2_lc_export/s56_twirlfs_v2_lc_export_pdo.h5,/targets/depth_bin_hi,/injections/inj_000494
inj_000495,2000684370,56,1,2,19.6756086783368,DET_FLUX_SML,DET_FLUX_SML|DET_FLUX|DET_FLUX_LAG,wd_long_period,10.103350812076773,2843.756451042378,2459843.7564510424,10.356634091923125,0.5522678694226605,4.470362118593345,3.1526092735575655,3.016816072679762,1276.0016193892466,89.86453701395135,0.5522678694226593,0.5522678694226605,0.514237151349477,0.5048931804808,wd_density_batman,batman_quadratic,period_depth_grid,9,,5,p09_d05,7.8137230818391386,13.0,,,0.499,0.5982,1.0,11775,9902,7,7,validation,planet_like,injection,data_local/stage3_injections/s56_twirlfs_v2_lc_export/s56_twirlfs_v2_lc_export_pdo.h5,/targets/depth_bin_hi,/injections/inj_000495
inj_000496,2025538205,56,1,2,19.7630486088733,DET_FLUX_SML,DET_FLUX_SML|DET_FLUX|DET_FLUX_LAG,wd_long_period,9.647993204171351,2847.2800409007796,2459847.2800409007,12.177077996957236,0.6526077395824463,5.916577303084499,4.17251577804925,3.891810195261117,1237.368139910159,89.81979116860313,0.6526077395824481,0.6526077395824463,0.6231070356522299,0.5946875313011414,wd_density_batman,batman_quadratic,period_depth_grid,9,,6,p09_d06,7.8137230818391386,13.0,,,0.5982,0.6974,1.0,11775,9993,12,12,train,planet_like,injection,data_local/stage3_injections/s56_twirlfs_v2_lc_export/s56_twirlfs_v2_lc_export_pdo.h5,/targets/depth_bin_hi,/injections/inj_000496
inj_000497,2000680195,56,1,2,18.77921921670998,DET_FLUX_SML,DET_FLUX_SML|DET_FLUX|DET_FLUX_LAG,wd_long_period,10.105537245806282,2843.319809361086,2459843.319809361,8.10718840224693,0.7512930369109208,1.9822681130810773,1.397944209034969,0.8723607230939734,1276.1857030274912,89.96083438999496,0.7512930369109206,0.7512930369109208,0.6381599530812061,0.6275940100375356,wd_density_batman,batman_quadratic,period_depth_grid,9,,7,p09_d07,7.8137230818391386,13.0,,,0.6974,0.7966,1.0,11775,9748,5,5,train,planet_like,injection,data_local/stage3_injections/s56_twirlfs_v2_lc_export/s56_twirlfs_v2_lc_export_pdo.h5,/targets/depth_bin_hi,/injections/inj_000497
inj_000498,2016575400,56,3,1,19.8809165247641,DET_FLUX_SML,DET_FLUX_SML|DET_FLUX|DET_FLUX_LAG,wd_long_period,9.786716411728905,2850.603551038915,2459850.603551039,11.273703672741597,0.8302416794697672,4.101756219701265,2.89265933118,2.3014877378551697,1249.2008553050982,89.89444002698262,0.8302416794697666,0.8302416794697672,0.7851607059779285,0.7849639363283084,wd_density_batman,batman_quadratic,period_depth_grid,9,,8,p09_d08,7.8137230818391386,13.0,,,0.7966,0.8957999999999999,1.0,11775,11551,9,9,validation,planet_like,injection,data_local/stage3_injections/s56_twirlfs_v2_lc_export/s56_twirlfs_v2_lc_export_pdo.h5,/targets/depth_bin_hi,/injections/inj_000498
inj_000499,1981269574,56,3,3,18.73890358719559,DET_FLUX_SML,DET_FLUX_SML|DET_FLUX|DET_FLUX_LAG,wd_long_period,8.623962482216745,2841.9608461454504,2459841.9608461456,14.657215708782031,0.9203433867857471,7.171163742186374,5.057280979942266,4.308737791083782,1148.185811622118,89.78498857294055,0.9203433867857476,0.9203433867857471,0.8993954733028976,0.8964017941889519,wd_density_batman,batman_quadratic,period_depth_grid,9,,9,p09_d09,7.8137230818391386,13.0,,,0.8957999999999999,0.995,0.9999999701976776,11775,10022,13,9,train,planet_like,injection,data_local/stage3_injections/s56_twirlfs_v2_lc_export/s56_twirlfs_v2_lc_export_pdo.h5,/targets/depth_bin_hi,/injections/inj_000499
inj_000500,2019638448,56,3,2,19.38091852187034,DET_FLUX_SML,DET_FLUX_SML|DET_FLUX|DET_FLUX_LAG,wd_roche_edge,0.09551668237100423,2843.168971920127,2459843.16897192,2.0,0.05265510166926172,4.839508863152251,3.412940633596513,4.194814758894585,57.05062718942379,85.78335441233256,0.05265510166926192,0.05265510166926172,0.008885416036665816,0.008885408809084505,wd_density_batman,batman_quadratic,period_depth_grid,0,,0,p00_d00,0.07999999999999999,0.13309916273040112,,,0.003,0.1022,1.0,11775,11775,170,170,train,planet_like,injection,data_local/stage3_injections/s56_twirlfs_v2_lc_export/s56_twirlfs_v2_lc_export_pdo.h5,/targets/depth_bin_hi,/injections/inj_000500
inj_000501,2006267043,56,2,1,19.68326189470508,DET_FLUX_SML,DET_FLUX_SML|DET_FLUX|DET_FLUX_LAG,wd_roche_edge,0.09450030535640139,2834.291742537223,2459834.291742537,2.0,0.1540643507487269,0.9620868945312898,0.678487331720219,1.107566742824785,56.645195253297544,88.87964118083403,0.1540643507487269,0.1540643507487269,0.021845321576425603,0.021845236557385017,wd_density_batman,batman_quadratic,period_depth_grid,0,,1,p00_d01,0.07999999999999999,0.13309916273040112,,,0.1022,0.2014,1.0,11775,9115,174,135,train,planet_like,injection,data_local/stage3_injections/s56_twirlfs_v2_lc_export/s56_twirlfs_v2_lc_export_pdo.h5,/targets/depth_bin_hi,/injections/inj_000501
inj_000502,2013194866,56,2,1,18.99969925518021,DET_FLUX_SML,DET_FLUX_SML|DET_FLUX|DET_FLUX_LAG,wd_roche_edge,0.10471816445735616,2840.263493274676,2459840.263493275,2.0,0.2567817653784077,3.3428933299705994,2.357490564074308,2.692188642201236,60.658120705635575,87.4562064914985,0.25678176537840736,0.2567817653784077,0.06148951312411832,0.06148947344871414,wd_density_batman,batman_quadratic,period_depth_grid,0,,2,p00_d02,0.07999999999999999,0.13309916273040112,,,0.2014,0.3006,1.0,11775,9851,154,126,validation,planet_like,injection,data_local/stage3_injections/s56_twirlfs_v2_lc_export/s56_twirlfs_v2_lc_export_pdo.h5,/targets/depth_bin_hi,/injections/inj_000502
inj_000503,2003330253,56,2,3,19.71544701705947,DET_FLUX_SML,DET_FLUX_SML|DET_FLUX|DET_FLUX_LAG,wd_roche_edge,0.11474301736292479,2836.6750272060826,2459836.675027206,2.8436141884170625,0.32012189283135756,10.849898033723711,7.651614847039406,7.918353503357965,64.47011541792097,82.94499917187521,0.32012189283134546,0.32012189283135756,0.14031932916670542,0.14031936534876732,wd_density_batman,batman_quadratic,period_depth_grid,0,,3,p00_d03,0.07999999999999999,0.13309916273040112,,,0.3006,0.3998,1.0000000298023224,11775,11240,202,193,train,planet_like,injection,data_local/stage3_injections/s56_twirlfs_v2_lc_export/s56_twirlfs_v2_lc_export_pdo.h5,/targets/depth_bin_hi,/injections/inj_000503
inj_000504,2053310659,56,1,4,18.97111545373682,DET_FLUX_SML,DET_FLUX_SML|DET_FLUX|DET_FLUX_LAG,wd_roche_edge,0.12083166890460298,2830.7712071547,2459830.7712071547,2.0,0.4458142669449566,0.974956830290096,0.6875635268352738,0.41912749637753755,66.73107474969318,89.64013175866226,0.4458142669449565,0.4458142669449566,0.08326750660694149,0.08326751575643776,wd_density_batman,batman_quadratic,period_depth_grid,0,,4,p00_d04,0.07999999999999999,0.13309916273040112,,,0.3998,0.499,1.0,11775,11353,136,130,train,planet_like,injection,data_local/stage3_injections/s56_twirlfs_v2_lc_export/s56_twirlfs_v2_lc_export_pdo.h5,/targets/depth_bin_hi,/injections/inj_000504
inj_000505,2053126051,56,1,2,19.09660996165911,DET_FLUX_SML,DET_FLUX_SML|DET_FLUX|DET_FLUX_LAG,wd_roche_edge,0.10244407505798465,2852.9820143748157,2459852.982014375,2.0,0.5901859249898654,1.4339244065347283,1.0112387456979386,0.6703167082924739,59.77673185106794,89.35749041327253,0.5901859249898654,0.5901859249898654,0.11930856733646256,0.11930851222768835,wd_density_batman,batman_quadratic,period_depth_grid,0,,5,p00_d05,0.07999999999999999,0.13309916273040112,,,0.499,0.5982,1.0,11775,10327,159,139,train,planet_like,injection,data_local/stage3_injections/s56_twirlfs_v2_lc_export/s56_twirlfs_v2_lc_export_pdo.h5,/targets/depth_bin_hi,/injections/inj_000505
inj_000506,2005692473,56,2,1,17.93292365951113,DET_FLUX_SML,DET_FLUX_SML|DET_FLUX|DET_FLUX_LAG,wd_roche_edge,0.08021651205719445,2837.006934675472,2459837.0069346754,2.535173467207875,0.6772658808969948,6.1078247820735285,4.307388202208713,3.9885096542557337,50.782816790985514,85.49531936788857,0.6772658808969951,0.6772658808969948,0.2648649494319927,0.2648651871212885,wd_density_batman,batman_quadratic,period_depth_grid,0,,6,p00_d06,0.07999999999999999,0.13309916273040112,,,0.5982,0.6974,1.0,11775,9841,256,217,train,planet_like,injection,data_local/stage3_injections/s56_twirlfs_v2_lc_export/s56_twirlfs_v2_lc_export_pdo.h5,/targets/depth_bin_hi,/injections/inj_000506
inj_000507,26491429,56,3,4,15.07928714260103,DET_FLUX_SML,DET_FLUX_SML|DET_FLUX|DET_FLUX_LAG,wd_roche_edge,0.12914094351310193,2841.936421566386,2459841.936421566,3.4813888297561757,0.7330154147256414,8.094392664226067,5.708364714106232,5.307617437456582,69.75632197971738,85.63626255061591,0.7330154147256419,0.7330154147256414,0.3987663732613044,0.3987654433040724,wd_density_batman,batman_quadratic,period_depth_grid,0,,7,p00_d07,0.07999999999999999,0.13309916273040112,,,0.6974,0.7966,1.0,11775,11775,220,220,train,planet_like,injection,data_local/stage3_injections/s56_twirlfs_v2_lc_export/s56_twirlfs_v2_lc_export_pdo.h5,/targets/depth_bin_hi,/injections/inj_000507
inj_000508,1400942025,56,4,1,19.33366114979344,DET_FLUX_SML,DET_FLUX_SML|DET_FLUX|DET_FLUX_LAG,wd_roche_edge,0.1167554714605042,2849.8335905771464,2459849.8335905774,2.9593333227573835,0.847095008333024,5.451360151943709,3.8444332053188814,3.2343563184194446,65.2217476069616,87.15752779754416,0.847095008333023,0.847095008333024,0.3886825275875615,0.38867798052358915,wd_density_batman,batman_quadratic,period_depth_grid,0,,8,p00_d08,0.07999999999999999,0.13309916273040112,,,0.7966,0.8957999999999999,1.0,11775,11775,207,207,train,planet_like,injection,data_local/stage3_injections/s56_twirlfs_v2_lc_export/s56_twirlfs_v2_lc_export_pdo.h5,/targets/depth_bin_hi,/injections/inj_000508
inj_000509,1201298131,56,4,3,19.83010467931064,DET_FLUX_SML,DET_FLUX_SML|DET_FLUX|DET_FLUX_LAG,wd_roche_edge,0.1239318307716301,2825.298147508436,2459825.2981475084,2.689871419732626,0.9180771435658873,3.9931728981464536,2.816083703209374,2.057895503086864,67.86765556941891,88.26240052455795,0.9180771435658878,0.9180771435658873,0.373877356392067,0.3738772820005689,wd_density_batman,batman_quadratic,period_depth_grid,0,,9,p00_d09,0.07999999999999999,0.13309916273040112,,,0.8957999999999999,0.995,1.0,11775,10047,176,151,train,planet_like,injection,data_local/stage3_injections/s56_twirlfs_v2_lc_export/s56_twirlfs_v2_lc_export_pdo.h5,/targets/depth_bin_hi,/injections/inj_000509
inj_000510,2000592406,56,1,2,19.8981707244093,DET_FLUX_SML,DET_FLUX_SML|DET_FLUX|DET_FLUX_LAG,wd_roche_edge,0.19111613692254972,2835.774224038615,2459835.7742240387,2.0,0.054759926050808906,8.320310948077998,5.867687842265237,6.650518885514792,90.58838332118584,85.78985989602171,0.054759926050802835,0.054759926050808906,0.013793850428363785,0.013793624373545366,wd_density_batman,batman_quadratic,period_depth_grid,1,,0,p01_d00,0.13309916273040112,0.2214423389941725,,,0.003,0.1022,1.0,11775,10136,85,72,train,planet_like,injection,data_local/stage3_injections/s56_twirlfs_v2_lc_export/s56_twirlfs_v2_lc_export_pdo.h5,/targets/depth_bin_hi,/injections/inj_000510
inj_000511,2002563852,56,1,2,19.79127400247506,DET_FLUX_SML,DET_FLUX_SML|DET_FLUX|DET_FLUX_LAG,wd_roche_edge,0.16410554398764637,2843.3368217681987,2459843.336821768,2.0,0.19813436927398448,1.3024659204288576,0.9185309892811911,1.286055081989705,81.83826977935828,89.09958309591212,0.19813436927398456,0.19813436927398448,0.03954084300981775,0.03954051451320417,wd_density_batman,batman_quadratic,period_depth_grid,1,,1,p01_d01,0.13309916273040112,0.2214423389941725,,,0.1022,0.2014,1.0,11775,9720,98,80,train,planet_like,injection,data_local/stage3_injections/s56_twirlfs_v2_lc_export/s56_twirlfs_v2_lc_export_pdo.h5,/targets/depth_bin_hi,/injections/inj_000511
inj_000512,2053077179,56,1,3,19.77076681114228,DET_FLUX_SML,DET_FLUX_SML|DET_FLUX|DET_FLUX_LAG,wd_roche_edge,0.1635889495899552,2834.7833556875376,2459834.7833556877,2.0,0.26217373980508196,4.016480048968517,2.8325204789945455,3.167064056581923,81.66643157183556,87.7774843984395,0.26217373980508035,0.26217373980508196,0.07828764412842482,0.07828693152128852,wd_density_batman,batman_quadratic,period_depth_grid,1,,2,p01_d02,0.13309916273040112,0.2214423389941725,,,0.2014,0.3006,1.0,11775,10500,100,88,validation,planet_like,injection,data_local/stage3_injections/s56_twirlfs_v2_lc_export/s56_twirlfs_v2_lc_export_pdo.h5,/targets/depth_bin_hi,/injections/inj_000512
inj_000513,2011573616,56,3,2,19.58213309949929,DET_FLUX_SML,DET_FLUX_SML|DET_FLUX|DET_FLUX_LAG,wd_roche_edge,0.19562570162604967,2835.078122396903,2459835.078122397,2.1509297967650367,0.34355028774140617,3.3927889670385065,2.392678194059828,2.576661875057919,92.00784918895798,88.39523305922954,0.3435502877414056,0.34355028774140617,0.11009239916302604,0.11009239398596316,wd_density_batman,batman_quadratic,period_depth_grid,1,,3,p01_d03,0.13309916273040112,0.2214423389941725,,,0.3006,0.3998,1.0,11775,11775,91,91,validation,planet_like,injection,data_local/stage3_injections/s56_twirlfs_v2_lc_export/s56_twirlfs_v2_lc_export_pdo.h5,/targets/depth_bin_hi,/injections/inj_000513
inj_000514,2012958654,56,2,1,19.54771179924306,DET_FLUX_SML,DET_FLUX_SML|DET_FLUX|DET_FLUX_LAG,wd_roche_edge,0.13572886253487268,2838.234263450586,2459838.2342634504,2.5808130991813685,0.467666718841131,5.687693668696278,4.011101411786474,4.02035165439489,72.1089342065399,86.80388163340177,0.4676667188411284,0.467666718841131,0.1830437073965785,0.183043767254514,wd_density_batman,batman_quadratic,period_depth_grid,1,,4,p01_d04,0.13309916273040112,0.2214423389941725,,,0.3998,0.499,1.0,11775,9313,157,123,train,planet_like,injection,data_local/stage3_injections/s56_twirlfs_v2_lc_export/s56_twirlfs_v2_lc_export_pdo.h5,/targets/depth_bin_hi,/injections/inj_000514
inj_000515,1958445666,56,2,2,19.9758309440927,DET_FLUX_SML,DET_FLUX_SML|DET_FLUX|DET_FLUX_LAG,wd_roche_edge,0.1597597197357113,2852.9690211617994,2459852.969021162,2.0,0.5045161112538208,2.285192866152255,1.6115741925547011,1.4959236530212707,80.38699547773669,88.93371982749244,0.5045161112538208,0.5045161112538208,0.14372698733803524,0.1437264100147042,wd_density_batman,batman_quadratic,period_depth_grid,1,,5,p01_d05,0.13309916273040112,0.2214423389941725,,,0.499,0.5982,1.0,11775,11552,105,105,test,planet_like,injection,data_local/stage3_injections/s56_twirlfs_v2_lc_export/s56_twirlfs_v2_lc_export_pdo.h5,/targets/depth_bin_hi,/injections/inj_000515
inj_000516,1976547881,56,3,2,19.66668431668413,DET_FLUX_SML,DET_FLUX_SML|DET_FLUX|DET_FLUX_LAG,wd_roche_edge,0.1393123221092836,2834.7803233431,2459834.780323343,2.1317791984146113,0.6668383974370573,2.683228149863364,1.8922784606522514,1.5379593128978368,73.37260826595214,88.79893827275403,0.6668383974370573,0.6668383974370573,0.2060457705697376,0.20604555832965377,wd_density_batman,batman_quadratic,period_depth_grid,1,,6,p01_d06,0.13309916273040112,0.2214423389941725,,,0.5982,0.6974,1.0,11775,11547,125,122,train,planet_like,injection,data_local/stage3_injections/s56_twirlfs_v2_lc_export/s56_twirlfs_v2_lc_export_pdo.h5,/targets/depth_bin_hi,/injections/inj_000516
inj_000517,2001268524,56,2,3,18.39413051920013,DET_FLUX_SML,DET_FLUX_SML|DET_FLUX|DET_FLUX_LAG,wd_roche_edge,0.13691819939256808,2844.3259507041676,2459844.325950704,3.9694292782359932,0.7776540654488571,9.763164410926525,6.885223578003852,6.4134428254806295,72.52956225182422,84.92698212318872,0.7776540654488581,0.7776540654488571,0.4872679320463662,0.48726691360189023,wd_density_batman,batman_quadratic,period_depth_grid,1,,7,p01_d07,0.13309916273040112,0.2214423389941725,,,0.6974,0.7966,1.0000000298023224,11775,11102,238,223,train,planet_like,injection,data_local/stage3_injections/s56_twirlfs_v2_lc_export/s56_twirlfs_v2_lc_export_pdo.h5,/targets/depth_bin_hi,/injections/inj_000517
inj_000518,2003449065,56,2,4,19.95895553470871,DET_FLUX_SML,DET_FLUX_SML|DET_FLUX|DET_FLUX_LAG,wd_roche_edge,0.1869140341194429,2829.3977139786894,2459829.397713979,2.0338535427793403,0.8221089621406412,1.6724042976621516,1.179420628145056,0.510234339213925,89.255614460995,89.67246392730824,0.8221089621406414,0.8221089621406412,0.22076218825366623,0.22075805567500872,wd_density_batman,batman_quadratic,period_depth_grid,1,,8,p01_d08,0.13309916273040112,0.2214423389941725,,,0.7966,0.8957999999999999,1.0,11775,11712,87,86,train,planet_like,injection,data_local/stage3_injections/s56_twirlfs_v2_lc_export/s56_twirlfs_v2_lc_export_pdo.h5,/targets/depth_bin_hi,/injections/inj_000518
inj_000519,1551321491,56,4,1,18.18674615150671,DET_FLUX_SML,DET_FLUX_SML|DET_FLUX|DET_FLUX_LAG,wd_roche_edge,0.20901543534911823,2830.158397868914,2459830.1583978687,2.37426416093479,0.950111038159143,2.06590370429715,1.4569260842102685,0.5980039198163996,96.15971694058399,89.64368321079158,0.9501110381591432,0.950111038159143,0.3069437131580246,0.30694171836535933,wd_density_batman,batman_quadratic,period_depth_grid,1,,9,p01_d09,0.13309916273040112,0.2214423389941725,,,0.8957999999999999,0.995,1.0,11775,11681,93,93,train,planet_like,injection,data_local/stage3_injections/s56_twirlfs_v2_lc_export/s56_twirlfs_v2_lc_export_pdo.h5,/targets/depth_bin_hi,/injections/inj_000519
inj_000520,2040292789,56,2,4,18.64270233126033,DET_FLUX_SML,DET_FLUX_SML|DET_FLUX|DET_FLUX_LAG,wd_roche_edge,0.23378359704890486,2850.7783862344777,2459850.7783862343,2.2647717546837196,0.10035557650671562,9.215861899390413,6.499252390986676,7.1724009270894395,103.61364722476077,86.03066567776321,0.10035557650672744,0.10035557650671562,0.03430296574791447,0.03430297113538272,wd_density_batman,batman_quadratic,period_depth_grid,2,,0,p02_d00,0.2214423389941725,0.3684223739148252,,,0.003,0.1022,1.0,11775,11775,96,96,validation,planet_like,injection,data_local/stage3_injections/s56_twirlfs_v2_lc_export/s56_twirlfs_v2_lc_export_pdo.h5,/targets/depth_bin_hi,/injections/inj_000520
inj_000521,1884531795,56,4,2,19.32594286798167,DET_FLUX_SML,DET_FLUX_SML|DET_FLUX|DET_FLUX_LAG,wd_roche_edge,0.2365408434987384,2840.166361995491,2459840.1663619955,2.2491131952534418,0.17568881818364895,5.691902568992715,4.0140696317547935,4.521985037067836,104.42673453984413,87.51814801756224,0.17568881818364412,0.17568881818364895,0.059701414589612534,0.059699877833789716,wd_density_batman,batman_quadratic,period_depth_grid,2,,1,p02_d01,0.2214423389941725,0.3684223739148252,,,0.1022,0.2014,1.0,11775,11775,78,78,train,planet_like,injection,data_local/stage3_injections/s56_twirlfs_v2_lc_export/s56_twirlfs_v2_lc_export_pdo.h5,/targets/depth_bin_hi,/injections/inj_000521
inj_000522,2053509706,56,1,4,19.89458950510481,DET_FLUX_SML,DET_FLUX_SML|DET_FLUX|DET_FLUX_LAG,wd_roche_edge,0.22469311935036235,2839.815063164662,2459839.8150631646,2.0,0.2866464218417996,2.5522630437982934,1.7999186479704299,2.0625736363487714,100.90997979518029,88.82880766807476,0.2866464218417992,0.2866464218417996,0.082673308867938,0.0826732870249679,wd_density_batman,batman_quadratic,period_depth_grid,2,,2,p02_d02,0.2214423389941725,0.3684223739148252,,,0.2014,0.3006,1.0,11775,10495,76,67,train,planet_like,injection,data_local/stage3_injections/s56_twirlfs_v2_lc_export/s56_twirlfs_v2_lc_export_pdo.h5,/targets/depth_bin_hi,/injections/inj_000522
inj_000523,2040220321,56,2,4,19.49535720806152,DET_FLUX_SML,DET_FLUX_SML|DET_FLUX|DET_FLUX_LAG,wd_giant_or_bd,0.3565879390015588,2847.3754562859813,2459847.375456286,3.2035432747712176,0.32927399994031714,5.832141966188792,4.112969902558268,4.34756539652412,137.2941512944588,88.18536481885926,0.3292739999403207,0.32927399994031714,0.1583736748856296,0.15837262766156712,wd_density_batman,batman_quadratic,period_depth_grid,2,,3,p02_d03,0.2214423389941725,0.3684223739148252,,,0.3006,0.3998,1.0,11775,11775,77,77,train,planet_like,injection,data_local/stage3_injections/s56_twirlfs_v2_lc_export/s56_twirlfs_v2_lc_export_pdo.h5,/targets/depth_bin_hi,/injections/inj_000523
inj_000524,1883743388,56,3,4,19.56508997031715,DET_FLUX_SML,DET_FLUX_SML|DET_FLUX|DET_FLUX_LAG,wd_earth_size,0.267143781945258,2841.8283621306623,2459841.8283621306,2.0,0.42191412735404643,1.0362603384718405,0.7307962680021556,0.568534755199396,113.24985384843829,89.71236361284753,0.4219141273540464,0.42191412735404643,0.10390531410834647,0.10390505909509073,wd_density_batman,batman_quadratic,period_depth_grid,2,,4,p02_d04,0.2214423389941725,0.3684223739148252,,,0.3998,0.499,1.0000000298023224,11775,10874,62,57,test,planet_like,injection,data_local/stage3_injections/s56_twirlfs_v2_lc_export/s56_twirlfs_v2_lc_export_pdo.h5,/targets/depth_bin_hi,/injections/inj_000524
inj_000525,2003515515,56,2,4,19.41024424074742,DET_FLUX_SML,DET_FLUX_SML|DET_FLUX|DET_FLUX_LAG,wd_giant_or_bd,0.26908826091829346,2830.8774081246406,2459830.8774081245,2.5774809113169423,0.5294129285224948,2.9325286951056504,2.068091334415842,1.9385418040159133,113.79873598472116,89.02392908543993,0.5294129285224948,0.5294129285224948,0.2002937420938512,0.20029350153894399,wd_density_batman,batman_quadratic,period_depth_grid,2,,5,p02_d05,0.2214423389941725,0.3684223739148252,,,0.499,0.5982,1.0,11775,11604,78,76,train,planet_like,injection,data_local/stage3_injections/s56_twirlfs_v2_lc_export/s56_twirlfs_v2_lc_export_pdo.h5,/targets/depth_bin_hi,/injections/inj_000525
inj_000526,1979471854,56,3,3,17.82418379009955,DET_FLUX_SML,DET_FLUX_SML|DET_FLUX|DET_FLUX_LAG,wd_roche_edge,0.24757482865026392,2830.873552707891,2459830.873552708,3.6698781688843045,0.6023355892521794,6.60992500511883,4.66148162404677,4.4646115184608135,107.64947802262255,87.62305594470936,0.6023355892521771,0.6023355892521794,0.3378683278245964,0.33786196155703807,wd_density_batman,batman_quadratic,period_depth_grid,2,,6,p02_d06,0.2214423389941725,0.3684223739148252,,,0.5982,0.6974,1.0000000298023224,11775,11458,119,116,validation,planet_like,injection,data_local/stage3_injections/s56_twirlfs_v2_lc_export/s56_twirlfs_v2_lc_export_pdo.h5,/targets/depth_bin_hi,/injections/inj_000526
inj_000527,2017311270,56,3,2,19.58741988396261,DET_FLUX_SML,DET_FLUX_SML|DET_FLUX|DET_FLUX_LAG,wd_giant_or_bd,0.3523336076231754,2835.795030245292,2459835.795030245,5.17477946600556,0.7949478896102673,8.624501043134464,6.082210176062467,5.577784420470657,136.19996125298482,87.6529148616966,0.7949478896102712,0.7949478896102673,0.6113814464126255,0.6112807439752308,wd_density_batman,batman_quadratic,period_depth_grid,2,,7,p02_d07,0.2214423389941725,0.3684223739148252,,,0.6974,0.7966,1.0,11775,11775,116,116,train,planet_like,injection,data_local/stage3_injections/s56_twirlfs_v2_lc_export/s56_twirlfs_v2_lc_export_pdo.h5,/targets/depth_bin_hi,/injections/inj_000527
inj_000528,383647463,56,4,1,16.79332589585641,DET_FLUX_SML,DET_FLUX_SML|DET_FLUX|DET_FLUX_LAG,wd_roche_edge,0.23458308896892732,2842.6910785143546,2459842.6910785143,4.715345886432343,0.8124957325530235,9.256116604274187,6.527640998565706,5.99373642334262,103.84973772738103,86.6913085023,0.8124957325530391,0.8124957325530235,0.5909834693233635,0.5909353000033406,wd_density_batman,batman_quadratic,period_depth_grid,2,,8,p02_d08,0.2214423389941725,0.3684223739148252,,,0.7966,0.8957999999999999,1.0,11775,11644,163,162,test,planet_like,injection,data_local/stage3_injections/s56_twirlfs_v2_lc_export/s56_twirlfs_v2_lc_export_pdo.h5,/targets/depth_bin_hi,/injections/inj_000528
inj_000529,2053827189,56,1,1,18.24478256152521,DET_FLUX_SML,DET_FLUX_SML|DET_FLUX|DET_FLUX_LAG,wd_giant_or_bd,0.2784224662542047,2838.907129954495,2459838.9071299545,2.329354488770263,0.9245865063871458,1.6260257640584805,1.146713345993394,0.3055693541714112,116.41540525233525,89.84960878323146,0.9245865063871455,0.9245865063871458,0.268791618179157,0.2687914701847939,wd_density_batman,batman_quadratic,period_depth_grid,2,,9,p02_d09,0.2214423389941725,0.3684223739148252,,,0.8957999999999999,0.995,1.0,11775,9381,70,56,train,planet_like,injection,data_local/stage3_injections/s56_twirlfs_v2_lc_export/s56_twirlfs_v2_lc_export_pdo.h5,/targets/depth_bin_hi,/injections/inj_000529
inj_000530,1973195776,56,3,4,18.49954603519364,DET_FLUX_SML,DET_FLUX_SML|DET_FLUX|DET_FLUX_LAG,wd_earth_size,0.4215148621700325,2836.1338850355014,2459836.1338850353,2.0,0.0268832330704672,0.4224890306973455,0.2979496516877051,1.0808147889769923,153.49098210060626,89.59654543374762,0.02688323307046713,0.0268832330704672,0.0037377826631850297,0.003737034943103845,wd_density_batman,batman_quadratic,period_depth_grid,3,,0,p03_d00,0.3684223739148252,0.6129588687401253,,,0.003,0.1022,1.0,11775,11525,38,36,test,planet_like,injection,data_local/stage3_injections/s56_twirlfs_v2_lc_export/s56_twirlfs_v2_lc_export_pdo.h5,/targets/depth_bin_hi,/injections/inj_000530
inj_000531,1974711634,56,3,1,19.25103701133375,DET_FLUX_SML,DET_FLUX_SML|DET_FLUX|DET_FLUX_LAG,wd_giant_or_bd,0.3894712627515663,2825.915142915784,2459825.9151429157,2.0,0.17367459267779992,1.2378028950329119,0.8729290339783637,1.289324069197895,145.61000473809878,89.49265990969982,0.17367459267779992,0.17367459267779992,0.042713720421274304,0.0427137321010197,wd_density_batman,batman_quadratic,period_depth_grid,3,,1,p03_d01,0.3684223739148252,0.6129588687401253,,,0.1022,0.2014,1.0000000298023224,11775,11508,39,38,train,planet_like,injection,data_local/stage3_injections/s56_twirlfs_v2_lc_export/s56_twirlfs_v2_lc_export_pdo.h5,/targets/depth_bin_hi,/injections/inj_000531
